Début de période;Valeur;Consigne progressive;Consigne;Succès d'optimisation;Tarif;
2016-09-08 09:30:00;810,00;1000,00;1000,00;0,00;2;
2016-09-08 09:40:00;760,00;1000,00;1000,00;0,00;2;
2016-09-08 09:50:00;756,00;1000,00;1000,00;0,00;2;
2016-09-08 10:00:00;738,00;1000,00;1000,00;0,00;2;
2016-09-08 10:10:00;751,00;1000,00;1000,00;0,00;2;
2016-09-08 10:20:00;706,00;1000,00;1000,00;0,00;2;
2016-09-08 10:30:00;679,00;1000,00;1000,00;0,00;2;
2016-09-08 10:40:00;675,00;1000,00;1000,00;0,00;2;
2016-09-08 10:50:00;693,00;1000,00;1000,00;0,00;2;
2016-09-08 11:00:00;643,00;1000,00;1000,00;0,00;2;
2016-09-08 11:10:00;652,00;1000,00;1000,00;0,00;2;
2016-09-08 11:20:00;769,00;1000,00;1000,00;0,00;2;
2016-09-08 11:30:00;801,00;1000,00;1000,00;0,00;2;
2016-09-08 11:40:00;792,00;1000,00;1000,00;0,00;2;
2016-09-08 11:50:00;751,00;1000,00;1000,00;0,00;2;
2016-09-08 12:00:00;760,00;1000,00;1000,00;0,00;2;
2016-09-08 12:10:00;760,00;1000,00;1000,00;0,00;2;
2016-09-08 12:20:00;733,00;1000,00;1000,00;0,00;2;
2016-09-08 12:30:00;679,00;1200,00;1200,00;0,00;1;
2016-09-08 12:40:00;675,00;1200,00;1200,00;0,00;1;
2016-09-08 12:50:00;715,00;1200,00;1200,00;0,00;1;
2016-09-08 13:00:00;729,00;1200,00;1200,00;0,00;1;
2016-09-08 13:10:00;760,00;1200,00;1200,00;0,00;1;
2016-09-08 13:20:00;760,00;1200,00;1200,00;0,00;1;
2016-09-08 13:30:00;751,00;1200,00;1200,00;0,00;1;
2016-09-08 13:40:00;715,00;1200,00;1200,00;0,00;1;
2016-09-08 13:50:00;670,00;1200,00;1200,00;0,00;1;
2016-09-08 14:00:00;648,00;1200,00;1200,00;0,00;1;
2016-09-08 14:10:00;661,00;1200,00;1200,00;0,00;1;
2016-09-08 14:20:00;661,00;1200,00;1200,00;0,00;1;
2016-09-08 14:30:00;639,00;1200,00;1200,00;0,00;1;
2016-09-08 14:40:00;711,00;1200,00;1200,00;0,00;1;
2016-09-08 14:50:00;729,00;1200,00;1200,00;0,00;1;
2016-09-08 15:00:00;711,00;1200,00;1200,00;0,00;1;
2016-09-08 15:10:00;630,00;1200,00;1200,00;0,00;1;
2016-09-08 15:20:00;616,00;1200,00;1200,00;0,00;1;
2016-09-08 15:30:00;639,00;1200,00;1200,00;0,00;1;
2016-09-08 15:40:00;585,00;1200,00;1200,00;0,00;1;
2016-09-08 15:50:00;567,00;1200,00;1200,00;0,00;1;
2016-09-08 16:00:00;576,00;1200,00;1200,00;0,00;1;
2016-09-08 16:10:00;648,00;1200,00;1200,00;0,00;1;
2016-09-08 16:20:00;625,00;1200,00;1200,00;0,00;1;
2016-09-08 16:30:00;603,00;1200,00;1200,00;0,00;1;
2016-09-08 16:40:00;594,00;1200,00;1200,00;0,00;1;
2016-09-08 16:50:00;562,00;1200,00;1200,00;0,00;1;
2016-09-08 17:00:00;517,00;1200,00;1200,00;0,00;1;
2016-09-08 17:10:00;504,00;1200,00;1200,00;0,00;1;
2016-09-08 17:20:00;495,00;1200,00;1200,00;0,00;1;
2016-09-08 17:30:00;531,00;1200,00;1200,00;0,00;1;
2016-09-08 17:40:00;508,00;1200,00;1200,00;0,00;1;
2016-09-08 17:50:00;558,00;1200,00;1200,00;0,00;1;
2016-09-08 18:00:00;594,00;1200,00;1200,00;0,00;1;
2016-09-08 18:10:00;598,00;1200,00;1200,00;0,00;1;
2016-09-08 18:20:00;544,00;1200,00;1200,00;0,00;1;
2016-09-08 18:30:00;481,00;1200,00;1200,00;0,00;1;
2016-09-08 18:40:00;463,00;1200,00;1200,00;0,00;1;
2016-09-08 18:50:00;454,00;1200,00;1200,00;0,00;1;
2016-09-08 19:00:00;409,00;1000,00;1000,00;0,00;2;
2016-09-08 19:10:00;400,00;1000,00;1000,00;0,00;2;
2016-09-08 19:20:00;387,00;1000,00;1000,00;0,00;2;
2016-09-08 19:30:00;414,00;1000,00;1000,00;0,00;2;
2016-09-08 19:40:00;441,00;1000,00;1000,00;0,00;2;
2016-09-08 19:50:00;418,00;1000,00;1000,00;0,00;2;
2016-09-08 20:00:00;400,00;1000,00;1000,00;0,00;2;
2016-09-08 20:10:00;382,00;1000,00;1000,00;0,00;2;
2016-09-08 20:20:00;369,00;1000,00;1000,00;0,00;2;
2016-09-08 20:30:00;346,00;1200,00;1200,00;0,00;1;
2016-09-08 20:40:00;319,00;1200,00;1200,00;0,00;1;
2016-09-08 20:50:00;333,00;1200,00;1200,00;0,00;1;
2016-09-08 21:00:00;319,00;1200,00;1200,00;0,00;1;
2016-09-08 21:10:00;324,00;1200,00;1200,00;0,00;1;
2016-09-08 21:20:00;310,00;1200,00;1200,00;0,00;1;
2016-09-08 21:30:00;319,00;1200,00;1200,00;0,00;1;
2016-09-08 21:40:00;333,00;1200,00;1200,00;0,00;1;
2016-09-08 21:50:00;315,00;1200,00;1200,00;0,00;1;
2016-09-08 22:00:00;297,00;1200,00;1200,00;0,00;1;
2016-09-08 22:10:00;310,00;1200,00;1200,00;0,00;1;
2016-09-08 22:20:00;382,00;1200,00;1200,00;0,00;1;
2016-09-08 22:30:00;369,00;1600,00;1600,00;0,00;3;
2016-09-08 22:40:00;355,00;1600,00;1600,00;0,00;3;
2016-09-08 22:50:00;288,00;1600,00;1600,00;0,00;3;
2016-09-08 23:00:00;279,00;1600,00;1600,00;0,00;3;
2016-09-08 23:10:00;270,00;1600,00;1600,00;0,00;3;
2016-09-08 23:20:00;288,00;1600,00;1600,00;0,00;3;
2016-09-08 23:30:00;288,00;1600,00;1600,00;0,00;3;
2016-09-08 23:40:00;283,00;1600,00;1600,00;0,00;3;
2016-09-08 23:50:00;270,00;1600,00;1600,00;0,00;3;
2016-09-09 00:00:00;288,00;1600,00;1600,00;0,00;3;
2016-09-09 00:10:00;283,00;1600,00;1600,00;0,00;3;
2016-09-09 00:20:00;279,00;1600,00;1600,00;0,00;3;
2016-09-09 00:30:00;283,00;1600,00;1600,00;0,00;3;
2016-09-09 00:40:00;288,00;1600,00;1600,00;0,00;3;
2016-09-09 00:50:00;333,00;1600,00;1600,00;0,00;3;
2016-09-09 01:00:00;324,00;1600,00;1600,00;0,00;3;
2016-09-09 01:10:00;310,00;1600,00;1600,00;0,00;3;
2016-09-09 01:20:00;315,00;1600,00;1600,00;0,00;3;
2016-09-09 01:30:00;310,00;1600,00;1600,00;0,00;3;
2016-09-09 01:40:00;283,00;1600,00;1600,00;0,00;3;
2016-09-09 01:50:00;279,00;1600,00;1600,00;0,00;3;
2016-09-09 02:00:00;283,00;1600,00;1600,00;0,00;3;
2016-09-09 02:10:00;274,00;1600,00;1600,00;0,00;3;
2016-09-09 02:20:00;274,00;1600,00;1600,00;0,00;3;
2016-09-09 02:30:00;279,00;1600,00;1600,00;0,00;3;
2016-09-09 02:40:00;283,00;1600,00;1600,00;0,00;3;
2016-09-09 02:50:00;270,00;1600,00;1600,00;0,00;3;
2016-09-09 03:00:00;265,00;1600,00;1600,00;0,00;3;
2016-09-09 03:10:00;274,00;1600,00;1600,00;0,00;3;
2016-09-09 03:20:00;283,00;1600,00;1600,00;0,00;3;
2016-09-09 03:30:00;364,00;1600,00;1600,00;0,00;3;
2016-09-09 03:40:00;373,00;1600,00;1600,00;0,00;3;
2016-09-09 03:50:00;387,00;1600,00;1600,00;0,00;3;
2016-09-09 04:00:00;279,00;1600,00;1600,00;0,00;3;
2016-09-09 04:10:00;279,00;1600,00;1600,00;0,00;3;
2016-09-09 04:20:00;297,00;1600,00;1600,00;0,00;3;
2016-09-09 04:30:00;301,00;1600,00;1600,00;0,00;3;
2016-09-09 04:40:00;288,00;1600,00;1600,00;0,00;3;
2016-09-09 04:50:00;328,00;1600,00;1600,00;0,00;3;
2016-09-09 05:00:00;360,00;1600,00;1600,00;0,00;3;
2016-09-09 05:10:00;364,00;1600,00;1600,00;0,00;3;
2016-09-09 05:20:00;373,00;1600,00;1600,00;0,00;3;
2016-09-09 05:30:00;378,00;1600,00;1600,00;0,00;3;
2016-09-09 05:40:00;373,00;1600,00;1600,00;0,00;3;
2016-09-09 05:50:00;414,00;1600,00;1600,00;0,00;3;
2016-09-09 06:00:00;490,00;1600,00;1600,00;0,00;3;
2016-09-09 06:10:00;508,00;1600,00;1600,00;0,00;3;
2016-09-09 06:20:00;495,00;1600,00;1600,00;0,00;3;
2016-09-09 06:30:00;481,00;1200,00;1200,00;0,00;1;
2016-09-09 06:40:00;441,00;1200,00;1200,00;0,00;1;
2016-09-09 06:50:00;450,00;1200,00;1200,00;0,00;1;
2016-09-09 07:00:00;486,00;1200,00;1200,00;0,00;1;
2016-09-09 07:10:00;490,00;1200,00;1200,00;0,00;1;
2016-09-09 07:20:00;499,00;1200,00;1200,00;0,00;1;
2016-09-09 07:30:00;535,00;1200,00;1200,00;0,00;1;
2016-09-09 07:40:00;598,00;1200,00;1200,00;0,00;1;
2016-09-09 07:50:00;630,00;1200,00;1200,00;0,00;1;
2016-09-09 08:00:00;648,00;1200,00;1200,00;0,00;1;
2016-09-09 08:10:00;670,00;1200,00;1200,00;0,00;1;
2016-09-09 08:20:00;706,00;1200,00;1200,00;0,00;1;
2016-09-09 08:30:00;733,00;1200,00;1200,00;0,00;1;
2016-09-09 08:40:00;733,00;1200,00;1200,00;0,00;1;
2016-09-09 08:50:00;715,00;1200,00;1200,00;0,00;1;
2016-09-09 09:00:00;697,00;1000,00;1000,00;0,00;2;
2016-09-09 09:10:00;657,00;1000,00;1000,00;0,00;2;
2016-09-09 09:20:00;639,00;1000,00;1000,00;0,00;2;
2016-09-09 09:30:00;684,00;1000,00;1000,00;0,00;2;
2016-09-09 09:40:00;688,00;1000,00;1000,00;0,00;2;
2016-09-09 09:50:00;702,00;1000,00;1000,00;0,00;2;
2016-09-09 10:00:00;706,00;1000,00;1000,00;0,00;2;
2016-09-09 10:10:00;751,00;1000,00;1000,00;0,00;2;
2016-09-09 10:20:00;769,00;1000,00;1000,00;0,00;2;
2016-09-09 10:30:00;760,00;1000,00;1000,00;0,00;2;
2016-09-09 10:40:00;801,00;1000,00;1000,00;0,00;2;
2016-09-09 10:50:00;765,00;1000,00;1000,00;0,00;2;
2016-09-09 11:00:00;657,00;1000,00;1000,00;0,00;2;
2016-09-09 11:10:00;648,00;1000,00;1000,00;0,00;2;
2016-09-09 11:20:00;675,00;1000,00;1000,00;0,00;2;
2016-09-09 11:30:00;688,00;1000,00;1000,00;0,00;2;
2016-09-09 11:40:00;679,00;1000,00;1000,00;0,00;2;
2016-09-09 11:50:00;688,00;1000,00;1000,00;0,00;2;
2016-09-09 12:00:00;706,00;1000,00;1000,00;0,00;2;
2016-09-09 12:10:00;783,00;1000,00;1000,00;0,00;2;
2016-09-09 12:20:00;742,00;1000,00;1000,00;0,00;2;
2016-09-09 12:30:00;724,00;1200,00;1200,00;0,00;1;
2016-09-09 12:40:00;652,00;1200,00;1200,00;0,00;1;
2016-09-09 12:50:00;639,00;1200,00;1200,00;0,00;1;
2016-09-09 13:00:00;616,00;1200,00;1200,00;0,00;1;
2016-09-09 13:10:00;616,00;1200,00;1200,00;0,00;1;
2016-09-09 13:20:00;630,00;1200,00;1200,00;0,00;1;
2016-09-09 13:30:00;684,00;1200,00;1200,00;0,00;1;
2016-09-09 13:40:00;738,00;1200,00;1200,00;0,00;1;
2016-09-09 13:50:00;733,00;1200,00;1200,00;0,00;1;
2016-09-09 14:00:00;715,00;1200,00;1200,00;0,00;1;
2016-09-09 14:10:00;711,00;1200,00;1200,00;0,00;1;
2016-09-09 14:20:00;684,00;1200,00;1200,00;0,00;1;
2016-09-09 14:30:00;616,00;1200,00;1200,00;0,00;1;
2016-09-09 14:40:00;625,00;1200,00;1200,00;0,00;1;
2016-09-09 14:50:00;621,00;1200,00;1200,00;0,00;1;
2016-09-09 15:00:00;603,00;1200,00;1200,00;0,00;1;
2016-09-09 15:10:00;571,00;1200,00;1200,00;0,00;1;
2016-09-09 15:20:00;558,00;1200,00;1200,00;0,00;1;
2016-09-09 15:30:00;562,00;1200,00;1200,00;0,00;1;
2016-09-09 15:40:00;612,00;1200,00;1200,00;0,00;1;
2016-09-09 15:50:00;634,00;1200,00;1200,00;0,00;1;
2016-09-09 16:00:00;639,00;1200,00;1200,00;0,00;1;
2016-09-09 16:10:00;589,00;1200,00;1200,00;0,00;1;
2016-09-09 16:20:00;540,00;1200,00;1200,00;0,00;1;
2016-09-09 16:30:00;522,00;1200,00;1200,00;0,00;1;
2016-09-09 16:40:00;504,00;1200,00;1200,00;0,00;1;
2016-09-09 16:50:00;513,00;1200,00;1200,00;0,00;1;
2016-09-09 17:00:00;517,00;1200,00;1200,00;0,00;1;
2016-09-09 17:10:00;562,00;1200,00;1200,00;0,00;1;
2016-09-09 17:20:00;549,00;1200,00;1200,00;0,00;1;
2016-09-09 17:30:00;567,00;1200,00;1200,00;0,00;1;
2016-09-09 17:40:00;571,00;1200,00;1200,00;0,00;1;
2016-09-09 17:50:00;499,00;1200,00;1200,00;0,00;1;
2016-09-09 18:00:00;477,00;1200,00;1200,00;0,00;1;
2016-09-09 18:10:00;486,00;1200,00;1200,00;0,00;1;
2016-09-09 18:20:00;495,00;1200,00;1200,00;0,00;1;
2016-09-09 18:30:00;450,00;1200,00;1200,00;0,00;1;
2016-09-09 18:40:00;436,00;1200,00;1200,00;0,00;1;
2016-09-09 18:50:00;517,00;1200,00;1200,00;0,00;1;
2016-09-09 19:00:00;477,00;1000,00;1000,00;0,00;2;
2016-09-09 19:10:00;441,00;1000,00;1000,00;0,00;2;
2016-09-09 19:20:00;382,00;1000,00;1000,00;0,00;2;
2016-09-09 19:30:00;369,00;1000,00;1000,00;0,00;2;
2016-09-09 19:40:00;355,00;1000,00;1000,00;0,00;2;
2016-09-09 19:50:00;364,00;1000,00;1000,00;0,00;2;
2016-09-09 20:00:00;369,00;1000,00;1000,00;0,00;2;
2016-09-09 20:10:00;342,00;1000,00;1000,00;0,00;2;
2016-09-09 20:20:00;337,00;1000,00;1000,00;0,00;2;
2016-09-09 20:30:00;346,00;1200,00;1200,00;0,00;1;
2016-09-09 20:40:00;346,00;1200,00;1200,00;0,00;1;
2016-09-09 20:50:00;328,00;1200,00;1200,00;0,00;1;
2016-09-09 21:00:00;378,00;1200,00;1200,00;0,00;1;
2016-09-09 21:10:00;391,00;1200,00;1200,00;0,00;1;
2016-09-09 21:20:00;382,00;1200,00;1200,00;0,00;1;
2016-09-09 21:30:00;369,00;1200,00;1200,00;0,00;1;
2016-09-09 21:40:00;310,00;1200,00;1200,00;0,00;1;
2016-09-09 21:50:00;301,00;1200,00;1200,00;0,00;1;
2016-09-09 22:00:00;328,00;1200,00;1200,00;0,00;1;
2016-09-09 22:10:00;301,00;1200,00;1200,00;0,00;1;
2016-09-09 22:20:00;288,00;1200,00;1200,00;0,00;1;
2016-09-09 22:30:00;301,00;1600,00;1600,00;0,00;3;
2016-09-09 22:40:00;310,00;1600,00;1600,00;0,00;3;
2016-09-09 22:50:00;297,00;1600,00;1600,00;0,00;3;
2016-09-09 23:00:00;292,00;1600,00;1600,00;0,00;3;
2016-09-09 23:10:00;292,00;1600,00;1600,00;0,00;3;
2016-09-09 23:20:00;301,00;1600,00;1600,00;0,00;3;
2016-09-09 23:30:00;391,00;1600,00;1600,00;0,00;3;
2016-09-09 23:40:00;378,00;1600,00;1600,00;0,00;3;
2016-09-09 23:50:00;373,00;1600,00;1600,00;0,00;3;
2016-09-10 00:00:00;297,00;1600,00;1600,00;0,00;3;
2016-09-10 00:10:00;292,00;1600,00;1600,00;0,00;3;
2016-09-10 00:20:00;288,00;1600,00;1600,00;0,00;3;
2016-09-10 00:30:00;297,00;1600,00;1600,00;0,00;3;
2016-09-10 00:40:00;297,00;1600,00;1600,00;0,00;3;
2016-09-10 00:50:00;292,00;1600,00;1600,00;0,00;3;
2016-09-10 01:00:00;292,00;1600,00;1600,00;0,00;3;
2016-09-10 01:10:00;297,00;1600,00;1600,00;0,00;3;
2016-09-10 01:20:00;283,00;1600,00;1600,00;0,00;3;
2016-09-10 01:30:00;292,00;1600,00;1600,00;0,00;3;
2016-09-10 01:40:00;288,00;1600,00;1600,00;0,00;3;
2016-09-10 01:50:00;342,00;1600,00;1600,00;0,00;3;
2016-09-10 02:00:00;337,00;1600,00;1600,00;0,00;3;
2016-09-10 02:10:00;328,00;1600,00;1600,00;0,00;3;
2016-09-10 02:20:00;315,00;1600,00;1600,00;0,00;3;
2016-09-10 02:30:00;328,00;1600,00;1600,00;0,00;3;
2016-09-10 02:40:00;319,00;1600,00;1600,00;0,00;3;
2016-09-10 02:50:00;292,00;1600,00;1600,00;0,00;3;
2016-09-10 03:00:00;288,00;1600,00;1600,00;0,00;3;
2016-09-10 03:10:00;297,00;1600,00;1600,00;0,00;3;
2016-09-10 03:20:00;310,00;1600,00;1600,00;0,00;3;
2016-09-10 03:30:00;319,00;1600,00;1600,00;0,00;3;
2016-09-10 03:40:00;301,00;1600,00;1600,00;0,00;3;
2016-09-10 03:50:00;315,00;1600,00;1600,00;0,00;3;
2016-09-10 04:00:00;297,00;1600,00;1600,00;0,00;3;
2016-09-10 04:10:00;288,00;1600,00;1600,00;0,00;3;
2016-09-10 04:20:00;297,00;1600,00;1600,00;0,00;3;
2016-09-10 04:30:00;405,00;1600,00;1600,00;0,00;3;
2016-09-10 04:40:00;391,00;1600,00;1600,00;0,00;3;
2016-09-10 04:50:00;391,00;1600,00;1600,00;0,00;3;
2016-09-10 05:00:00;333,00;1600,00;1600,00;0,00;3;
2016-09-10 05:10:00;378,00;1600,00;1600,00;0,00;3;
2016-09-10 05:20:00;382,00;1600,00;1600,00;0,00;3;
2016-09-10 05:30:00;373,00;1600,00;1600,00;0,00;3;
2016-09-10 05:40:00;373,00;1600,00;1600,00;0,00;3;
2016-09-10 05:50:00;373,00;1600,00;1600,00;0,00;3;
2016-09-10 06:00:00;360,00;1600,00;1600,00;0,00;3;
2016-09-10 06:10:00;369,00;1600,00;1600,00;0,00;3;
2016-09-10 06:20:00;355,00;1600,00;1600,00;0,00;3;
2016-09-10 06:30:00;360,00;1200,00;1200,00;0,00;1;
2016-09-10 06:40:00;418,00;1200,00;1200,00;0,00;1;
2016-09-10 06:50:00;427,00;1200,00;1200,00;0,00;1;
2016-09-10 07:00:00;423,00;1200,00;1200,00;0,00;1;
2016-09-10 07:10:00;369,00;1200,00;1200,00;0,00;1;
2016-09-10 07:20:00;351,00;1200,00;1200,00;0,00;1;
2016-09-10 07:30:00;378,00;1200,00;1200,00;0,00;1;
2016-09-10 07:40:00;369,00;1200,00;1200,00;0,00;1;
2016-09-10 07:50:00;369,00;1200,00;1200,00;0,00;1;
2016-09-10 08:00:00;378,00;1200,00;1200,00;0,00;1;
2016-09-10 08:10:00;382,00;1200,00;1200,00;0,00;1;
2016-09-10 08:20:00;382,00;1200,00;1200,00;0,00;1;
2016-09-10 08:30:00;382,00;1200,00;1200,00;0,00;1;
2016-09-10 08:40:00;423,00;1200,00;1200,00;0,00;1;
2016-09-10 08:50:00;490,00;1200,00;1200,00;0,00;1;
2016-09-10 09:00:00;477,00;1200,00;1200,00;0,00;1;
2016-09-10 09:10:00;432,00;1200,00;1200,00;0,00;1;
2016-09-10 09:20:00;378,00;1200,00;1200,00;0,00;1;
2016-09-10 09:30:00;364,00;1200,00;1200,00;0,00;1;
2016-09-10 09:40:00;373,00;1200,00;1200,00;0,00;1;
2016-09-10 09:50:00;373,00;1200,00;1200,00;0,00;1;
2016-09-10 10:00:00;382,00;1200,00;1200,00;0,00;1;
2016-09-10 10:10:00;387,00;1200,00;1200,00;0,00;1;
2016-09-10 10:20:00;369,00;1200,00;1200,00;0,00;1;
2016-09-10 10:30:00;382,00;1200,00;1200,00;0,00;1;
2016-09-10 10:40:00;436,00;1200,00;1200,00;0,00;1;
2016-09-10 10:50:00;463,00;1200,00;1200,00;0,00;1;
2016-09-10 11:00:00;441,00;1200,00;1200,00;0,00;1;
2016-09-10 11:10:00;441,00;1200,00;1200,00;0,00;1;
2016-09-10 11:20:00;409,00;1200,00;1200,00;0,00;1;
2016-09-10 11:30:00;378,00;1200,00;1200,00;0,00;1;
2016-09-10 11:40:00;360,00;1200,00;1200,00;0,00;1;
2016-09-10 11:50:00;382,00;1200,00;1200,00;0,00;1;
2016-09-10 12:00:00;364,00;1200,00;1200,00;0,00;1;
2016-09-10 12:10:00;333,00;1200,00;1200,00;0,00;1;
2016-09-10 12:20:00;328,00;1200,00;1200,00;0,00;1;
2016-09-10 12:30:00;324,00;1200,00;1200,00;0,00;1;
2016-09-10 12:40:00;418,00;1200,00;1200,00;0,00;1;
2016-09-10 12:50:00;414,00;1200,00;1200,00;0,00;1;
2016-09-10 13:00:00;378,00;1200,00;1200,00;0,00;1;
2016-09-10 13:10:00;297,00;1200,00;1200,00;0,00;1;
2016-09-10 13:20:00;315,00;1200,00;1200,00;0,00;1;
2016-09-10 13:30:00;288,00;1200,00;1200,00;0,00;1;
2016-09-10 13:40:00;288,00;1200,00;1200,00;0,00;1;
2016-09-10 13:50:00;283,00;1200,00;1200,00;0,00;1;
2016-09-10 14:00:00;306,00;1200,00;1200,00;0,00;1;
2016-09-10 14:10:00;279,00;1200,00;1200,00;0,00;1;
2016-09-10 14:20:00;270,00;1200,00;1200,00;0,00;1;
2016-09-10 14:30:00;288,00;1200,00;1200,00;0,00;1;
2016-09-10 14:40:00;301,00;1200,00;1200,00;0,00;1;
2016-09-10 14:50:00;319,00;1200,00;1200,00;0,00;1;
2016-09-10 15:00:00;342,00;1200,00;1200,00;0,00;1;
2016-09-10 15:10:00;337,00;1200,00;1200,00;0,00;1;
2016-09-10 15:20:00;342,00;1200,00;1200,00;0,00;1;
2016-09-10 15:30:00;319,00;1200,00;1200,00;0,00;1;
2016-09-10 15:40:00;315,00;1200,00;1200,00;0,00;1;
2016-09-10 15:50:00;315,00;1200,00;1200,00;0,00;1;
2016-09-10 16:00:00;306,00;1200,00;1200,00;0,00;1;
2016-09-10 16:10:00;292,00;1200,00;1200,00;0,00;1;
2016-09-10 16:20:00;288,00;1200,00;1200,00;0,00;1;
2016-09-10 16:30:00;288,00;1200,00;1200,00;0,00;1;
2016-09-10 16:40:00;288,00;1200,00;1200,00;0,00;1;
2016-09-10 16:50:00;288,00;1200,00;1200,00;0,00;1;
2016-09-10 17:00:00;279,00;1200,00;1200,00;0,00;1;
2016-09-10 17:10:00;274,00;1200,00;1200,00;0,00;1;
2016-09-10 17:20:00;292,00;1200,00;1200,00;0,00;1;
2016-09-10 17:30:00;310,00;1200,00;1200,00;0,00;1;
2016-09-10 17:40:00;378,00;1200,00;1200,00;0,00;1;
2016-09-10 17:50:00;373,00;1200,00;1200,00;0,00;1;
2016-09-10 18:00:00;369,00;1200,00;1200,00;0,00;1;
2016-09-10 18:10:00;301,00;1200,00;1200,00;0,00;1;
2016-09-10 18:20:00;292,00;1200,00;1200,00;0,00;1;
2016-09-10 18:30:00;306,00;1200,00;1200,00;0,00;1;
2016-09-10 18:40:00;333,00;1200,00;1200,00;0,00;1;
2016-09-10 18:50:00;297,00;1200,00;1200,00;0,00;1;
2016-09-10 19:00:00;292,00;1200,00;1200,00;0,00;1;
2016-09-10 19:10:00;301,00;1200,00;1200,00;0,00;1;
2016-09-10 19:20:00;319,00;1200,00;1200,00;0,00;1;
2016-09-10 19:30:00;306,00;1200,00;1200,00;0,00;1;
2016-09-10 19:40:00;324,00;1200,00;1200,00;0,00;1;
2016-09-10 19:50:00;306,00;1200,00;1200,00;0,00;1;
2016-09-10 20:00:00;351,00;1200,00;1200,00;0,00;1;
2016-09-10 20:10:00;364,00;1200,00;1200,00;0,00;1;
2016-09-10 20:20:00;360,00;1200,00;1200,00;0,00;1;
2016-09-10 20:30:00;346,00;1200,00;1200,00;0,00;1;
2016-09-10 20:40:00;360,00;1200,00;1200,00;0,00;1;
2016-09-10 20:50:00;319,00;1200,00;1200,00;0,00;1;
2016-09-10 21:00:00;297,00;1200,00;1200,00;0,00;1;
2016-09-10 21:10:00;301,00;1200,00;1200,00;0,00;1;
2016-09-10 21:20:00;324,00;1200,00;1200,00;0,00;1;
2016-09-10 21:30:00;292,00;1200,00;1200,00;0,00;1;
2016-09-10 21:40:00;297,00;1200,00;1200,00;0,00;1;
2016-09-10 21:50:00;301,00;1200,00;1200,00;0,00;1;
2016-09-10 22:00:00;301,00;1200,00;1200,00;0,00;1;
2016-09-10 22:10:00;306,00;1200,00;1200,00;0,00;1;
2016-09-10 22:20:00;315,00;1200,00;1200,00;0,00;1;
2016-09-10 22:30:00;297,00;1600,00;1600,00;0,00;3;
2016-09-10 22:40:00;355,00;1600,00;1600,00;0,00;3;
2016-09-10 22:50:00;378,00;1600,00;1600,00;0,00;3;
2016-09-10 23:00:00;373,00;1600,00;1600,00;0,00;3;
2016-09-10 23:10:00;297,00;1600,00;1600,00;0,00;3;
2016-09-10 23:20:00;301,00;1600,00;1600,00;0,00;3;
2016-09-10 23:30:00;297,00;1600,00;1600,00;0,00;3;
2016-09-10 23:40:00;297,00;1600,00;1600,00;0,00;3;
2016-09-10 23:50:00;301,00;1600,00;1600,00;0,00;3;
2016-09-11 00:00:00;292,00;1600,00;1600,00;0,00;3;
2016-09-11 00:10:00;288,00;1600,00;1600,00;0,00;3;
2016-09-11 00:20:00;301,00;1600,00;1600,00;0,00;3;
2016-09-11 00:30:00;288,00;1600,00;1600,00;0,00;3;
2016-09-11 00:40:00;279,00;1600,00;1600,00;0,00;3;
2016-09-11 00:50:00;288,00;1600,00;1600,00;0,00;3;
2016-09-11 01:00:00;297,00;1600,00;1600,00;0,00;3;
2016-09-11 01:10:00;324,00;1600,00;1600,00;0,00;3;
2016-09-11 01:20:00;346,00;1600,00;1600,00;0,00;3;
2016-09-11 01:30:00;337,00;1600,00;1600,00;0,00;3;
2016-09-11 01:40:00;324,00;1600,00;1600,00;0,00;3;
2016-09-11 01:50:00;310,00;1600,00;1600,00;0,00;3;
2016-09-11 02:00:00;306,00;1600,00;1600,00;0,00;3;
2016-09-11 02:10:00;292,00;1600,00;1600,00;0,00;3;
2016-09-11 02:20:00;297,00;1600,00;1600,00;0,00;3;
2016-09-11 02:30:00;288,00;1600,00;1600,00;0,00;3;
2016-09-11 02:40:00;279,00;1600,00;1600,00;0,00;3;
2016-09-11 02:50:00;279,00;1600,00;1600,00;0,00;3;
2016-09-11 03:00:00;292,00;1600,00;1600,00;0,00;3;
2016-09-11 03:10:00;283,00;1600,00;1600,00;0,00;3;
2016-09-11 03:20:00;288,00;1600,00;1600,00;0,00;3;
2016-09-11 03:30:00;315,00;1600,00;1600,00;0,00;3;
2016-09-11 03:40:00;297,00;1600,00;1600,00;0,00;3;
2016-09-11 03:50:00;319,00;1600,00;1600,00;0,00;3;
2016-09-11 04:00:00;396,00;1600,00;1600,00;0,00;3;
2016-09-11 04:10:00;378,00;1600,00;1600,00;0,00;3;
2016-09-11 04:20:00;337,00;1600,00;1600,00;0,00;3;
2016-09-11 04:30:00;292,00;1600,00;1600,00;0,00;3;
2016-09-11 04:40:00;288,00;1600,00;1600,00;0,00;3;
2016-09-11 04:50:00;301,00;1600,00;1600,00;0,00;3;
2016-09-11 05:00:00;292,00;1600,00;1600,00;0,00;3;
2016-09-11 05:10:00;306,00;1600,00;1600,00;0,00;3;
2016-09-11 05:20:00;292,00;1600,00;1600,00;0,00;3;
2016-09-11 05:30:00;288,00;1600,00;1600,00;0,00;3;
2016-09-11 05:40:00;283,00;1600,00;1600,00;0,00;3;
